,loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
5,0.07863619178533554,0.818744957447052,0.6922018527984619,0.22963234782218933,0.4531996548175812,0.6386411786079407,0.0005
6,0.07754099369049072,0.821326732635498,0.6888745427131653,0.23342809081077576,0.4413127303123474,0.66492760181427,0.0005
7,0.07454897463321686,0.8281128406524658,0.7228781580924988,0.2602349519729614,0.3767492473125458,0.5220900774002075,0.0005
8,0.07019460201263428,0.8381572961807251,0.7288362383842468,0.20694419741630554,0.5081061124801636,0.7253134846687317,0.0005
9,0.0673227608203888,0.84476637840271,0.7518748044967651,0.2377125769853592,0.43767786026000977,0.6689127683639526,0.0005
10,0.06448691338300705,0.8513664603233337,0.7517971396446228,0.26411738991737366,0.3656385540962219,0.42178115248680115,0.0005
11,0.06524941325187683,0.8494406938552856,0.7602835297584534,0.21980103850364685,0.47605589032173157,0.6858446002006531,0.0005
12,0.063765749335289,0.8529026508331299,0.7641599774360657,0.2616860568523407,0.3797047734260559,0.5815073251724243,0.0005
13,0.060332559049129486,0.8608454465866089,0.7783097624778748,0.2320237159729004,0.44549041986465454,0.678000807762146,0.0005
14,0.05220470204949379,0.8793493509292603,0.8151132464408875,0.1766183078289032,0.5823452472686768,0.7689500451087952,5.0000002e-05
15,0.049221839755773544,0.886210560798645,0.8449795246124268,0.1870303750038147,0.556363046169281,0.7597050070762634,5.0000002e-05
16,0.04780583828687668,0.8894563913345337,0.8476376533508301,0.17066100239753723,0.5986261367797852,0.779464066028595,5.0000002e-05
17,0.04679021239280701,0.8918108344078064,0.8609147071838379,0.17111574113368988,0.5973356366157532,0.7775357365608215,5.0000002e-05
18,0.046228598803281784,0.893057107925415,0.8626295328140259,0.1681213229894638,0.6051911115646362,0.7784489989280701,5.0000002e-05
19,0.04510795697569847,0.8956952095031738,0.8696427941322327,0.16886399686336517,0.6039226055145264,0.7802406549453735,5.0000002e-05
20,0.04419444873929024,0.897846519947052,0.8724700808525085,0.17147885262966156,0.5971933007240295,0.7745314836502075,5.0000002e-05
21,0.04373880475759506,0.8988902568817139,0.8676485419273376,0.1687185913324356,0.6042848229408264,0.7788764238357544,5.0000002e-05
22,0.04293794929981232,0.9007503390312195,0.8736093044281006,0.1648634523153305,0.6142273545265198,0.7815316319465637,5.0000002e-05
23,0.042503226548433304,0.9017287492752075,0.8746137022972107,0.1605158895254135,0.6259245276451111,0.7853239178657532,5.0000002e-05
24,0.04225955158472061,0.9022591710090637,0.8781092166900635,0.16274963319301605,0.6201441884040833,0.7824383974075317,5.0000002e-05
25,0.04178658500313759,0.9033457040786743,0.87962806224823,0.1629653424024582,0.6201145648956299,0.7840726375579834,5.0000002e-05
26,0.04119475930929184,0.9047316908836365,0.8810485005378723,0.16947388648986816,0.6041921377182007,0.779930591583252,5.0000002e-05
27,0.040754273533821106,0.9057348370552063,0.8838236331939697,0.16996131837368011,0.6029263734817505,0.7791022658348083,5.0000002e-05
