epoch,dice_coef,iou_coef,loss,lr,val_dice_coef,val_iou_coef,val_loss
0,0.6011368632316589,0.25765615701675415,0.17788735032081604,0.0005,0.3749053478240967,0.39687758684158325,0.2593361437320709
1,0.7866141200065613,0.5017927289009094,0.0930737629532814,0.0005,0.3878898322582245,0.49569904804229736,0.2546917796134949
2,0.8145200610160828,0.5930209755897522,0.08093295246362686,0.0005,0.3982037305831909,0.5383297204971313,0.2505798637866974
3,0.8301224708557129,0.634767472743988,0.0741608664393425,0.0005,0.4353094696998596,0.6260148882865906,0.23525187373161316
4,0.8450345396995544,0.6805946826934814,0.06754135340452194,0.0005,0.384568989276886,0.46321097016334534,0.2560920715332031
5,0.8523409962654114,0.7057413458824158,0.06439463049173355,0.0005,0.5086820721626282,0.7412787675857544,0.20675095915794373
6,0.8585151433944702,0.7417976260185242,0.06173485144972801,0.0005,0.5168419480323792,0.7458992004394531,0.2030712515115738
7,0.8647860884666443,0.7416727542877197,0.05891864746809006,0.0005,0.46647217869758606,0.6590155959129333,0.2226105034351349
8,0.8700644373893738,0.7510035634040833,0.056610800325870514,0.0005,0.5197200775146484,0.7276565432548523,0.2014690488576889
9,0.8721131682395935,0.7674671411514282,0.05567096918821335,0.0005,0.46852907538414,0.6574289202690125,0.22120578587055206
10,0.8791590929031372,0.7841609716415405,0.05257172882556915,0.0005,0.4283686578273773,0.6437808871269226,0.23904259502887726
11,0.8791892528533936,0.7939739227294922,0.052572060376405716,0.0005,0.557005763053894,0.76583331823349,0.1875208020210266
12,0.8819565773010254,0.7981714606285095,0.05135039612650871,0.0005,0.4868468940258026,0.7075796723365784,0.21470506489276886
13,0.8861995935440063,0.8100340366363525,0.049485109746456146,0.0005,0.5361529588699341,0.7513483762741089,0.19461004436016083
14,0.8881799578666687,0.8220218420028687,0.048577774316072464,0.0005,0.5989420413970947,0.7763563394546509,0.1703827679157257
15,0.8921838402748108,0.8296820521354675,0.04685789719223976,0.0005,0.5644132494926453,0.7744200825691223,0.18471591174602509
16,0.8922365307807922,0.8239055871963501,0.046842705458402634,0.0005,0.44135016202926636,0.6254196166992188,0.2336721420288086
17,0.891765296459198,0.8228241205215454,0.047052912414073944,0.0005,0.5029518604278564,0.7290734648704529,0.20874033868312836
18,0.8977128267288208,0.8354452252388,0.044458404183387756,0.0005,0.5516406297683716,0.7536036968231201,0.18889473378658295
19,0.8982394337654114,0.8436193466186523,0.04421619325876236,0.0005,0.5166181325912476,0.7345878481864929,0.20260140299797058
20,0.9088730812072754,0.8621681928634644,0.03950751572847366,5.0000002e-05,0.6442378759384155,0.7965807914733887,0.1516241878271103
21,0.9120593667030334,0.881747841835022,0.03811602666974068,5.0000002e-05,0.6585180759429932,0.80018550157547,0.14609022438526154
22,0.9142115712165833,0.8894577622413635,0.03717631846666336,5.0000002e-05,0.667651891708374,0.8018404245376587,0.14244069159030914
23,0.9153309464454651,0.9020076990127563,0.03668268397450447,5.0000002e-05,0.7009527683258057,0.8101451992988586,0.1291729062795639
24,0.9168848991394043,0.9108895063400269,0.03601759672164917,5.0000002e-05,0.736856997013092,0.8205606341362,0.11525652557611465
25,0.917987585067749,0.9121412038803101,0.03554009273648262,5.0000002e-05,0.720000147819519,0.8159681558609009,0.12184407562017441
26,0.9187027215957642,0.9091610908508301,0.03522772341966629,5.0000002e-05,0.6941923499107361,0.810921847820282,0.1321614384651184
27,0.9194488525390625,0.9067619442939758,0.0349094495177269,5.0000002e-05,0.674651026725769,0.8055570721626282,0.13994455337524414
28,0.9200613498687744,0.9058026075363159,0.034635622054338455,5.0000002e-05,0.699905276298523,0.8108047246932983,0.12995502352714539
29,0.921110212802887,0.9081020951271057,0.03418421372771263,5.0000002e-05,0.704552948474884,0.8129871487617493,0.12825186550617218
30,0.9221508502960205,0.9113196730613708,0.03371676430106163,5.0000003e-06,0.707465410232544,0.8134959936141968,0.12708911299705505
31,0.9222719669342041,0.9114382266998291,0.03366620093584061,5.0000003e-06,0.7225066423416138,0.8171550631523132,0.12119432538747787
32,0.9227859973907471,0.91728276014328,0.03345943242311478,5.0000003e-06,0.728369951248169,0.8182162046432495,0.11892124265432358
33,0.9229093194007874,0.9172249436378479,0.03340582549571991,5.0000003e-06,0.7220284938812256,0.8168800473213196,0.12139633297920227
34,0.9229523539543152,0.9160050749778748,0.03338765725493431,5.0000003e-06,0.720378041267395,0.8168579936027527,0.12209246307611465
35,0.9229214191436768,0.9162529706954956,0.033388618379831314,5.0000006e-07,0.7208620309829712,0.8169981241226196,0.12186472117900848
36,0.9230067133903503,0.9161313772201538,0.03335321322083473,5.0000006e-07,0.7201013565063477,0.8165658712387085,0.12218097597360611
37,0.9227805137634277,0.9160394072532654,0.03343861922621727,5.0000006e-07,0.7210991978645325,0.8168246746063232,0.12178172171115875
38,0.9228072166442871,0.9163482189178467,0.03343818336725235,5.0000006e-07,0.7223663926124573,0.8172038793563843,0.12129663676023483
