epoch,dice_coef,iou_coef,loss,lr,val_dice_coef,val_iou_coef,val_loss
0,0.5720400214195251,0.2532121539115906,0.18849730491638184,0.0005,0.37435635924339294,0.388796329498291,0.2597830593585968
1,0.7942032814025879,0.49944832921028137,0.0899285078048706,0.0005,0.39181774854660034,0.4480987787246704,0.2525296211242676
2,0.8215564489364624,0.5828496217727661,0.07795409858226776,0.0005,0.4250602126121521,0.6163963079452515,0.2394149750471115
3,0.8359197378158569,0.6294776201248169,0.0716521367430687,0.0005,0.44072625041007996,0.6473141312599182,0.23242869973182678
4,0.8474847078323364,0.6738919019699097,0.06651448458433151,0.0005,0.44632863998413086,0.6638482809066772,0.23039039969444275
5,0.8576499223709106,0.7088001370429993,0.06202448904514313,0.0005,0.46540889143943787,0.6917939186096191,0.22268375754356384
6,0.8619564771652222,0.7112428545951843,0.06014208868145943,0.0005,0.42188552021980286,0.5804572701454163,0.23996533453464508
7,0.8661248683929443,0.7363781929016113,0.05828282982110977,0.0005,0.42898884415626526,0.6097991466522217,0.23707887530326843
8,0.872635543346405,0.7489957213401794,0.05544620379805565,0.0005,0.5345807075500488,0.7586120367050171,0.19644011557102203
9,0.8764273524284363,0.7756386399269104,0.05375717952847481,0.0005,0.39788269996643066,0.506931722164154,0.25037574768066406
10,0.8798782825469971,0.7650419473648071,0.05227380990982056,0.0005,0.5804952383041382,0.7675599455833435,0.17721641063690186
11,0.8839820623397827,0.8029305934906006,0.05042232200503349,0.0005,0.5633267164230347,0.7726070284843445,0.1846364438533783
12,0.8858442902565002,0.7985865473747253,0.04961974173784256,0.0005,0.5772665143013,0.762518584728241,0.17935949563980103
13,0.8857157826423645,0.8037583231925964,0.049663957208395004,0.0005,0.5342767834663391,0.7361972332000732,0.19585756957530975
14,0.8884990215301514,0.8130246996879578,0.04841724410653114,0.0005,0.5790939331054688,0.7782539129257202,0.17683517932891846
15,0.8914297223091125,0.8340965509414673,0.04719683900475502,0.0005,0.4645823538303375,0.6796807646751404,0.22319716215133667
16,0.894679605960846,0.8279620409011841,0.04572788625955582,0.0005,0.5474357008934021,0.7610487341880798,0.19001951813697815
17,0.8973109722137451,0.8341879844665527,0.04462141543626785,0.0005,0.5188810229301453,0.7373017072677612,0.20151960849761963
18,0.8971139788627625,0.8302125930786133,0.044683389365673065,0.0005,0.6561812162399292,0.8032971620559692,0.14764682948589325
19,0.9003724455833435,0.8462538719177246,0.043228574097156525,0.0005,0.4721299707889557,0.7110554575920105,0.22185684740543365
20,0.902090311050415,0.8429809808731079,0.042546529322862625,0.0005,0.5295710563659668,0.7457959651947021,0.19782544672489166
21,0.9029104113578796,0.8512035012245178,0.0421394482254982,0.0005,0.5641583204269409,0.7649091482162476,0.18340617418289185
22,0.9032526612281799,0.8804404139518738,0.04208742827177048,0.0005,0.6078109741210938,0.7921181917190552,0.1673341691493988
23,0.9062961935997009,0.8890315890312195,0.0406978577375412,0.0005,0.7754520773887634,0.8320240378379822,0.10071239620447159
24,0.9095248579978943,0.894321084022522,0.03929911553859711,0.0005,0.578001856803894,0.7827045321464539,0.1778171956539154
25,0.9089292287826538,0.903690755367279,0.03955389931797981,0.0005,0.7654614448547363,0.829105019569397,0.10385867953300476
26,0.9104086756706238,0.8918473124504089,0.03886048495769501,0.0005,0.6638575792312622,0.8099240064620972,0.14412911236286163
27,0.9115212559700012,0.8763712644577026,0.038369063287973404,0.0005,0.686269998550415,0.8094843029975891,0.13550430536270142
28,0.9128081798553467,0.8771876692771912,0.03782103583216667,0.0005,0.6353873014450073,0.799830973148346,0.15539832413196564
29,0.9194426536560059,0.9156989455223083,0.03489798679947853,5.0000002e-05,0.7510865330696106,0.8296368718147278,0.10938240587711334
30,0.9222270846366882,0.9218761324882507,0.033676885068416595,5.0000002e-05,0.7969604134559631,0.8370864987373352,0.09138214588165283
31,0.9241610765457153,0.9277245998382568,0.03283720836043358,5.0000002e-05,0.7674201726913452,0.8315610289573669,0.10318568348884583
32,0.9255024194717407,0.9270308017730713,0.03224783018231392,5.0000002e-05,0.7623929977416992,0.8309614658355713,0.1051952987909317
33,0.9260603189468384,0.9249125123023987,0.03200375661253929,5.0000002e-05,0.7467747926712036,0.8279526829719543,0.1114674061536789
34,0.9272524118423462,0.9251203536987305,0.03148656338453293,5.0000002e-05,0.7552068829536438,0.8289503455162048,0.10811737924814224
35,0.9278354644775391,0.9296793937683105,0.031243130564689636,5.0000002e-05,0.8148723840713501,0.8392974138259888,0.08480512350797653
36,0.9287919402122498,0.9351035952568054,0.030825983732938766,5.0000002e-05,0.7962653636932373,0.8362810611724854,0.09188568592071533
37,0.929635226726532,0.9331087470054626,0.030458763241767883,5.0000002e-05,0.7773852944374084,0.8333613872528076,0.09952730685472488
38,0.9299929738044739,0.9325809478759766,0.030304694548249245,5.0000002e-05,0.7716159820556641,0.8326817154884338,0.10178830474615097
39,0.930389404296875,0.932367742061615,0.03012462519109249,5.0000002e-05,0.7807563543319702,0.8332932591438293,0.09828145056962967
40,0.9309900403022766,0.9316295981407166,0.029871970415115356,5.0000002e-05,0.7682209610939026,0.8324562311172485,0.1031111627817154
41,0.9316460490226746,0.9325640201568604,0.029580848291516304,5.0000003e-06,0.7700615525245667,0.8324538469314575,0.10244884341955185
42,0.9318800568580627,0.9330176115036011,0.02948255091905594,5.0000003e-06,0.7700923085212708,0.8326273560523987,0.10240938514471054
43,0.931882917881012,0.9331516623497009,0.02947838604450226,5.0000003e-06,0.7683792114257812,0.8324795365333557,0.10306915640830994
44,0.9316717386245728,0.9333431124687195,0.02956509217619896,5.0000003e-06,0.7720517516136169,0.8327598571777344,0.10166362673044205
45,0.9320964813232422,0.9331450462341309,0.02939022332429886,5.0000003e-06,0.775877058506012,0.8331947326660156,0.10025150328874588
46,0.9323284029960632,0.9337196350097656,0.0292874313890934,5.0000006e-07,0.7738025784492493,0.8328548669815063,0.1010223776102066
47,0.9322690367698669,0.9335668683052063,0.02931073307991028,5.0000006e-07,0.7720720171928406,0.8326486349105835,0.10169986635446548
48,0.9321760535240173,0.9336055517196655,0.029350800439715385,5.0000006e-07,0.7704744338989258,0.8321934342384338,0.10232663154602051
49,0.93227219581604,0.9337392449378967,0.029309790581464767,5.0000006e-07,0.7716167569160461,0.8325273394584656,0.10183601826429367
