epoch,dice_coef,iou_coef,loss,lr,val_dice_coef,val_iou_coef,val_loss
0,0.6115342974662781,0.2743980884552002,0.17422187328338623,0.0005,0.3715364336967468,0.40736764669418335,0.26105156540870667
1,0.7834092974662781,0.49532580375671387,0.0939178615808487,0.0005,0.4185558557510376,0.6055073738098145,0.2429385930299759
2,0.8135929703712463,0.5957420468330383,0.08083723485469818,0.0005,0.35222354531288147,0.3531009256839752,0.26940882205963135
3,0.8257355093955994,0.6381658315658569,0.07551901787519455,0.0005,0.45101991295814514,0.6586588025093079,0.2287176102399826
4,0.8428223133087158,0.6885799169540405,0.06805442273616791,0.0005,0.4891633987426758,0.707448422908783,0.21456465125083923
5,0.8491665124893188,0.7088127136230469,0.06536812335252762,0.0005,0.47266846895217896,0.7004328966140747,0.22087840735912323
6,0.8573487401008606,0.7332085371017456,0.06174760311841965,0.0005,0.48884573578834534,0.7091147303581238,0.21386279165744781
7,0.863998293876648,0.7522934079170227,0.05888430401682854,0.0005,0.47561994194984436,0.6923738121986389,0.21986287832260132
8,0.8702515363693237,0.774865984916687,0.05613512173295021,0.0005,0.4092360734939575,0.5989960432052612,0.2487277090549469
9,0.872452974319458,0.7831805944442749,0.05518413707613945,0.0005,0.45845961570739746,0.665950357913971,0.2261679470539093
10,0.8755032420158386,0.7858113646507263,0.05382357910275459,0.0005,0.4885837733745575,0.7146424651145935,0.2155081331729889
11,0.8795676827430725,0.796069324016571,0.05208027362823486,0.0005,0.5509170293807983,0.755873441696167,0.18936842679977417
12,0.8823903203010559,0.8105244636535645,0.050824373960494995,0.0005,0.4972674548625946,0.724567711353302,0.21061548590660095
13,0.8872361183166504,0.8363432288169861,0.048727188259363174,0.0005,0.7162582278251648,0.8141241669654846,0.12499234825372696
14,0.8875990509986877,0.8378087282180786,0.04863647371530533,0.0005,0.5492297410964966,0.7594557404518127,0.1917910873889923
15,0.890944242477417,0.850951611995697,0.04717351123690605,0.0005,0.5363032221794128,0.7436237335205078,0.19539307057857513
16,0.8917661905288696,0.8508316278457642,0.04675145447254181,0.0005,0.45922985672950745,0.65409255027771,0.22600120306015015
17,0.891272783279419,0.8295851349830627,0.04697807878255844,0.0005,0.5169464945793152,0.7231557965278625,0.20267152786254883
18,0.895827054977417,0.8428952097892761,0.04498496651649475,0.0005,0.5321395397186279,0.742521345615387,0.1973007470369339
19,0.906265377998352,0.8697912096977234,0.04042043164372444,5.0000002e-05,0.6155501008033752,0.7845682501792908,0.16374199092388153
20,0.910222589969635,0.883734941482544,0.03870135545730591,5.0000002e-05,0.6401117444038391,0.7948163151741028,0.15393169224262238
21,0.9123433232307434,0.891892671585083,0.037787918001413345,5.0000002e-05,0.6623544692993164,0.8008794784545898,0.14522413909435272
22,0.9137876033782959,0.895116925239563,0.037166696041822433,5.0000002e-05,0.6522731781005859,0.7975412607192993,0.14912176132202148
23,0.9153220057487488,0.8991612195968628,0.036499716341495514,5.0000002e-05,0.6643200516700745,0.8025578856468201,0.14450865983963013
24,0.9164158701896667,0.9038825035095215,0.03601871803402901,5.0000003e-06,0.6781165599822998,0.8060473203659058,0.13907308876514435
25,0.9166043996810913,0.9038960337638855,0.0359354242682457,5.0000003e-06,0.6784994602203369,0.8060168623924255,0.1389445662498474
26,0.916802167892456,0.9044283032417297,0.03585581108927727,5.0000003e-06,0.6731497645378113,0.8045961856842041,0.14109091460704803
27,0.9169971942901611,0.9042385816574097,0.03577358275651932,5.0000003e-06,0.6704456806182861,0.8038375377655029,0.14214999973773956
28,0.9169815182685852,0.9043576717376709,0.03576982766389847,5.0000003e-06,0.6846399903297424,0.8078437447547913,0.1365644782781601
29,0.9173759818077087,0.9078024625778198,0.035607848316431046,5.0000006e-07,0.6870458126068115,0.8083500266075134,0.1355658322572708
30,0.9170030951499939,0.9079102873802185,0.035766687244176865,5.0000006e-07,0.6892369985580444,0.8088046312332153,0.1347200572490692
31,0.9173356890678406,0.9082412719726562,0.035622138530015945,5.0000006e-07,0.6877714991569519,0.8083513975143433,0.13530713319778442
32,0.9170218706130981,0.9076705574989319,0.035748615860939026,5.0000006e-07,0.6874735951423645,0.8085579872131348,0.13544364273548126
33,0.9174925684928894,0.908032238483429,0.03555682301521301,5.0000006e-07,0.6839937567710876,0.8077331781387329,0.13678030669689178
34,0.9172840118408203,0.9077287316322327,0.035645633935928345,5.0000004e-08,0.6880847215652466,0.8084447383880615,0.13519707322120667
35,0.91715407371521,0.907628059387207,0.035698458552360535,5.0000004e-08,0.6875077486038208,0.8082664012908936,0.1354023516178131
36,0.9173014760017395,0.9080111384391785,0.035633910447359085,5.0000004e-08,0.6885975003242493,0.8085512518882751,0.13500118255615234
37,0.917154848575592,0.9076648950576782,0.03570108860731125,5.0000004e-08,0.6871256828308105,0.8083667159080505,0.13556019961833954
38,0.9175847768783569,0.9080787301063538,0.0355207696557045,5.0000004e-08,0.6881499290466309,0.808559238910675,0.1351519376039505
39,0.9172208309173584,0.907590925693512,0.03567645698785782,5.0000004e-09,0.6864588260650635,0.8082068562507629,0.13581930100917816
