epoch,dice_coef,dice_coef_large_bowel,dice_coef_small_bowel,dice_coef_stomach,iou_coef,loss,lr,val_dice_coef,val_dice_coef_large_bowel,val_dice_coef_small_bowel,val_dice_coef_stomach,val_iou_coef,val_loss
0,0.6037355065345764,0.6598362326622009,0.5603647232055664,0.44638592004776,0.26149627566337585,0.17583049833774567,0.0005,0.38400664925575256,0.36753198504447937,0.24287927150726318,0.29611146450042725,0.3513137996196747,0.2555422782897949
1,0.7963016629219055,0.8124740123748779,0.7189955115318298,0.8382160663604736,0.5043338537216187,0.08846671134233475,0.0005,0.4264465570449829,0.45700880885124207,0.41016578674316406,0.44304129481315613,0.6403937935829163,0.23909679055213928
2,0.8210815787315369,0.8351715207099915,0.7557646036148071,0.8547506332397461,0.6031795144081116,0.07760191708803177,0.0005,0.4379151463508606,0.502049446105957,0.3457203507423401,0.5389624834060669,0.6494912505149841,0.23447221517562866
3,0.8377159237861633,0.8487641215324402,0.7766048312187195,0.8723261952400208,0.657710075378418,0.07039587199687958,0.0005,0.45011311769485474,0.505387008190155,0.3475305736064911,0.6324222683906555,0.6230469346046448,0.2289261519908905
4,0.8462982773780823,0.8553023338317871,0.7885395884513855,0.8796737790107727,0.6769903898239136,0.06665060669183731,0.0005,0.4904060959815979,0.5516358613967896,0.47268518805503845,0.6378032565116882,0.7126596570014954,0.21481791138648987
5,0.8568980693817139,0.8663557171821594,0.8062587380409241,0.8851214051246643,0.7252339124679565,0.06200123950839043,0.0005,0.42165830731391907,0.4640491306781769,0.41117629408836365,0.42171090841293335,0.5911133885383606,0.24024216830730438
6,0.8631343841552734,0.8713014721870422,0.8165702819824219,0.8890665769577026,0.7436621189117432,0.05927642434835434,0.0005,0.487920880317688,0.5526078939437866,0.43661800026893616,0.6957114934921265,0.7195613980293274,0.21373003721237183
7,0.8674512505531311,0.8742356896400452,0.8196656703948975,0.8961306810379028,0.7579200863838196,0.057375289499759674,0.0005,0.48641809821128845,0.5083978772163391,0.4808357357978821,0.5947425365447998,0.6869675517082214,0.21530690789222717
8,0.8739941120147705,0.8820717930793762,0.8305951952934265,0.8995283842086792,0.7836800217628479,0.054502904415130615,0.0005,0.5332525968551636,0.6088683009147644,0.5226046442985535,0.6884859204292297,0.7578662037849426,0.19636604189872742
9,0.8769527673721313,0.8829553127288818,0.8376902341842651,0.8995909094810486,0.783278226852417,0.05324120447039604,0.0005,0.4983341097831726,0.5922912955284119,0.4342891275882721,0.669165849685669,0.7274197340011597,0.2099306285381317
10,0.8782127499580383,0.8851901292800903,0.837502658367157,0.8994990587234497,0.7921819090843201,0.05265670642256737,0.0005,0.6365677118301392,0.6985419988632202,0.644644021987915,0.7536781430244446,0.8019450306892395,0.1548834592103958
11,0.8826164603233337,0.8874375224113464,0.8435844779014587,0.9027982950210571,0.7983893156051636,0.05077209696173668,0.0005,0.5216134786605835,0.5771899819374084,0.48917558789253235,0.7079732418060303,0.7357555627822876,0.20081734657287598
12,0.8835793733596802,0.8893675208091736,0.847568690776825,0.9028719067573547,0.799468457698822,0.05033411830663681,0.0005,0.5227357745170593,0.611730694770813,0.44283849000930786,0.7575521469116211,0.7259448170661926,0.20152972638607025
13,0.8903992772102356,0.8955832123756409,0.851633608341217,0.9081785082817078,0.8286370635032654,0.04734719544649124,0.0005,0.5782203078269958,0.6878360509872437,0.5396655201911926,0.7257892489433289,0.7716354727745056,0.1780228167772293
14,0.888128399848938,0.8933153748512268,0.8509920239448547,0.9089347124099731,0.8104429841041565,0.048385705798864365,0.0005,0.5224021077156067,0.6346310973167419,0.47792086005210876,0.6537652611732483,0.7335795760154724,0.2005940079689026
15,0.8925033807754517,0.8984767198562622,0.8587328195571899,0.9102358818054199,0.8322029709815979,0.04643767327070236,0.0005,0.6037663817405701,0.6464139223098755,0.6529737710952759,0.724053144454956,0.781417727470398,0.1678895205259323
16,0.9034112691879272,0.9081078171730042,0.8732227683067322,0.9186896085739136,0.8567608594894409,0.04167758673429489,5.0000002e-05,0.6154999732971191,0.6862623691558838,0.6061434745788574,0.7512773871421814,0.7906853556632996,0.16304561495780945
17,0.9077273607254028,0.9127102494239807,0.8819010853767395,0.9225624799728394,0.8722305297851562,0.0397966206073761,5.0000002e-05,0.617149829864502,0.6906880140304565,0.609551727771759,0.7513415813446045,0.7904949188232422,0.16276699304580688
18,0.9093623161315918,0.9138994812965393,0.8846138715744019,0.9227168560028076,0.8788959383964539,0.03909112513065338,5.0000002e-05,0.6317873001098633,0.7024869918823242,0.6188246011734009,0.7650440335273743,0.7957140207290649,0.15681499242782593
19,0.9111812114715576,0.9153197407722473,0.8868600726127625,0.9265883564949036,0.884612500667572,0.03829251602292061,5.0000002e-05,0.6525930762290955,0.7168781757354736,0.6559929847717285,0.7761043906211853,0.8066321015357971,0.14856739342212677
20,0.9128998517990112,0.9174409508705139,0.8883933424949646,0.9273077845573425,0.8914608359336853,0.037552934139966965,5.0000002e-05,0.669491708278656,0.7310121059417725,0.6681666374206543,0.7785467505455017,0.8103649616241455,0.14188934862613678
21,0.9138616323471069,0.9178462028503418,0.8904399275779724,0.9277411103248596,0.8955580592155457,0.03713379055261612,5.0000002e-05,0.6755006313323975,0.7352710366249084,0.6769282221794128,0.7897482514381409,0.8137853145599365,0.13969914615154266
22,0.9150062799453735,0.9181962609291077,0.8892405033111572,0.930228054523468,0.8975365161895752,0.03663863614201546,5.0000002e-05,0.698938250541687,0.758396565914154,0.6885409951210022,0.792807936668396,0.8177615404129028,0.13036011159420013
