epoch,dice_coef,dice_coef_large_bowel,dice_coef_small_bowel,dice_coef_stomach,iou_coef,loss,lr,val_dice_coef,val_dice_coef_large_bowel,val_dice_coef_small_bowel,val_dice_coef_stomach,val_iou_coef,val_loss
0,0.5977411866188049,0.6733434200286865,0.5533493161201477,0.3939991295337677,0.2520454525947571,0.17938944697380066,0.0005,0.3613549768924713,0.3484996557235718,0.23275114595890045,0.26360243558883667,0.3542642295360565,0.2659227252006531
1,0.7933840751647949,0.8116899132728577,0.7167065143585205,0.8205246925354004,0.5059971809387207,0.0898028314113617,0.0005,0.3960973918437958,0.38520076870918274,0.2779526710510254,0.4024747312068939,0.5111366510391235,0.25050783157348633
2,0.820766031742096,0.8348617553710938,0.755038321018219,0.8469396829605103,0.6019569635391235,0.0778748020529747,0.0005,0.4143429100513458,0.5535850524902344,0.40127453207969666,0.3358575701713562,0.5804771184921265,0.24385233223438263
3,0.8374021053314209,0.8493956923484802,0.7779181599617004,0.8681066632270813,0.6646333932876587,0.07065409421920776,0.0005,0.36898717284202576,0.4003807306289673,0.312671959400177,0.37719279527664185,0.5530067682266235,0.2635333240032196
4,0.8471630215644836,0.8575257658958435,0.7948420643806458,0.8718143701553345,0.708674967288971,0.06630076467990875,0.0005,0.46573349833488464,0.5689264535903931,0.38282185792922974,0.6531380414962769,0.6912365555763245,0.2225646823644638
5,0.8571897745132446,0.8676084876060486,0.8070470094680786,0.8814011812210083,0.736030101776123,0.06194671243429184,0.0005,0.45427367091178894,0.5390805602073669,0.37864911556243896,0.6333818435668945,0.6350917816162109,0.2281995564699173
6,0.8606569170951843,0.8686771988868713,0.8128896951675415,0.8885930776596069,0.7559584379196167,0.06041095778346062,0.0005,0.42861416935920715,0.4589785635471344,0.3310773968696594,0.5616234540939331,0.6228986382484436,0.23690001666545868
7,0.8674887418746948,0.8754929304122925,0.8234441876411438,0.888007402420044,0.7713229060173035,0.0574241504073143,0.0005,0.475623220205307,0.49394550919532776,0.5265336632728577,0.6096696853637695,0.7062785625457764,0.21991491317749023
8,0.87184077501297,0.8792770504951477,0.8302255272865295,0.8914749622344971,0.7825198769569397,0.05554547160863876,0.0005,0.42853009700775146,0.5904461145401001,0.303594172000885,0.5262914896011353,0.6017732620239258,0.23718680441379547
9,0.8770073056221008,0.8849195241928101,0.835041344165802,0.8973480463027954,0.8062191009521484,0.053253982216119766,0.0005,0.4355241060256958,0.4586842954158783,0.3691593110561371,0.4937373101711273,0.637050449848175,0.23468299210071564
