epoch,dice_coef,dice_coef_large_bowel,dice_coef_small_bowel,dice_coef_stomach,iou_coef,loss,lr,val_dice_coef,val_dice_coef_large_bowel,val_dice_coef_small_bowel,val_dice_coef_stomach,val_iou_coef,val_loss
0,0.570490300655365,0.6389380097389221,0.541803777217865,0.3340025246143341,0.23316417634487152,0.1952027976512909,0.0005,0.37425777316093445,0.37956753373146057,0.24013355374336243,0.28031066060066223,0.41537562012672424,0.26036614179611206
1,0.7812373042106628,0.799490213394165,0.7048571109771729,0.81707364320755,0.4886990189552307,0.09487094730138779,0.0005,0.4271894693374634,0.4612315595149994,0.36450713872909546,0.5018877983093262,0.6342805624008179,0.2388729304075241
2,0.8180569410324097,0.8325117826461792,0.7497053146362305,0.8522021174430847,0.5959679484367371,0.07898853719234467,0.0005,0.4013769030570984,0.4089331030845642,0.31225666403770447,0.4873446226119995,0.5591087341308594,0.24944552779197693
3,0.8309313058853149,0.8418228626251221,0.7668662071228027,0.863830029964447,0.6343499422073364,0.07336550205945969,0.0005,0.4117310047149658,0.4702971577644348,0.28273212909698486,0.6290692687034607,0.5624508857727051,0.24459756910800934
4,0.842227041721344,0.8515444993972778,0.782530665397644,0.877156674861908,0.6808134913444519,0.06838028877973557,0.0005,0.42229852080345154,0.41128602623939514,0.4319981634616852,0.524854302406311,0.614055871963501,0.24032482504844666
5,0.8518391251564026,0.8610251545906067,0.8011373281478882,0.8770763278007507,0.7190393209457397,0.06416871398687363,0.0005,0.39838698506355286,0.38940489292144775,0.27862006425857544,0.44446513056755066,0.4775691330432892,0.2500791549682617
6,0.8598021268844604,0.8675490617752075,0.8090957403182983,0.8873725533485413,0.7426469326019287,0.060720257461071014,0.0005,0.5019168853759766,0.6240761876106262,0.42770859599113464,0.661332368850708,0.7256413698196411,0.20866204798221588
7,0.8665757179260254,0.8753905892372131,0.8187803030014038,0.8913806676864624,0.7682691812515259,0.05771482363343239,0.0005,0.4969194531440735,0.5901265144348145,0.4137026071548462,0.690419614315033,0.7159772515296936,0.2108653485774994
8,0.8718697428703308,0.8797760605812073,0.8289639353752136,0.894555926322937,0.7762846946716309,0.05543341860175133,0.0005,0.5467679500579834,0.6173809170722961,0.49518442153930664,0.7524279952049255,0.7402156591415405,0.19077686965465546
9,0.8733909726142883,0.8801764845848083,0.8317504525184631,0.8945019245147705,0.7761076092720032,0.05479525029659271,0.0005,0.549837589263916,0.5659496188163757,0.6027519106864929,0.6964037418365479,0.7475663423538208,0.18954376876354218
10,0.8758602142333984,0.8837946057319641,0.8337597846984863,0.8955695033073425,0.7931972146034241,0.05371667444705963,0.0005,0.48425495624542236,0.5993669629096985,0.39650169014930725,0.6497983932495117,0.7038918137550354,0.21595193445682526
11,0.8793997168540955,0.8844446539878845,0.8406067490577698,0.9017779231071472,0.8028463125228882,0.05213368684053421,0.0005,0.6563813090324402,0.7732470035552979,0.6062026619911194,0.7394388318061829,0.8007890582084656,0.14688672125339508
12,0.8835566639900208,0.8906629681587219,0.843464732170105,0.9038392305374146,0.8161059021949768,0.050337307155132294,0.0005,0.5358033180236816,0.5859687924385071,0.5099024772644043,0.7385806441307068,0.7470647692680359,0.19504918158054352
13,0.8843284249305725,0.8914355039596558,0.8456360101699829,0.9035686254501343,0.8056768178939819,0.050012681633234024,0.0005,0.5517760515213013,0.7030203938484192,0.47791925072669983,0.7341514229774475,0.7540017366409302,0.18849724531173706
14,0.8921731114387512,0.8982535600662231,0.8578414916992188,0.9093770980834961,0.8264066576957703,0.0466163344681263,0.0005,0.609341025352478,0.6618428826332092,0.6465829014778137,0.7535601854324341,0.7766211628913879,0.16705046594142914
15,0.8918071389198303,0.8981888890266418,0.8557564616203308,0.9097003936767578,0.8341034650802612,0.04674399644136429,0.0005,0.5232058763504028,0.6345281600952148,0.4206746220588684,0.7297991514205933,0.7295925617218018,0.2005218118429184
16,0.8931949734687805,0.8992446660995483,0.8572891354560852,0.9100789427757263,0.8318815231323242,0.04617214575409889,0.0005,0.5906786322593689,0.7096319794654846,0.5344375371932983,0.7435876727104187,0.7773587703704834,0.17293131351470947
17,0.9048413634300232,0.909432053565979,0.8752576112747192,0.9226253032684326,0.8610246777534485,0.04105161875486374,5.0000002e-05,0.6135724186897278,0.703894317150116,0.6000251173973083,0.7442610263824463,0.7894194722175598,0.16387324035167694
18,0.9078783988952637,0.9125353693962097,0.8807922601699829,0.9246491193771362,0.8760814666748047,0.039729852229356766,5.0000002e-05,0.6530579328536987,0.7380669116973877,0.6435154676437378,0.7611311674118042,0.8036935925483704,0.14816148579120636
19,0.9101875424385071,0.9148992896080017,0.8836920857429504,0.9261884093284607,0.8837409019470215,0.038718581199645996,5.0000002e-05,0.66010981798172,0.742961049079895,0.6488863825798035,0.7712111473083496,0.8042207956314087,0.14550790190696716
20,0.9116930961608887,0.9155943393707275,0.8867542743682861,0.9268121719360352,0.8919548392295837,0.03807514160871506,5.0000002e-05,0.6606813669204712,0.7444619536399841,0.645121157169342,0.772010862827301,0.8037717938423157,0.1454191952943802
21,0.9127883911132812,0.9173823595046997,0.8878007531166077,0.9296643733978271,0.8951821327209473,0.03758510947227478,5.0000002e-05,0.6920621395111084,0.7564562559127808,0.6791448593139648,0.7919495701789856,0.8119155764579773,0.13310642540454865
22,0.9145346879959106,0.9188467860221863,0.8909692168235779,0.9295710921287537,0.9015064835548401,0.03685138374567032,5.0000002e-05,0.6939396262168884,0.7595475912094116,0.682516872882843,0.7877076268196106,0.8112170696258545,0.1323367953300476
