epoch,dice_coef,iou_coef,loss,lr,val_dice_coef,val_iou_coef,val_loss
0,0.5889509916305542,0.256083220243454,0.18451964855194092,0.0005,0.37413671612739563,0.4300341010093689,0.2603188157081604
1,0.7936522364616394,0.5064411759376526,0.0894656777381897,0.0005,0.36967405676841736,0.3977651000022888,0.2615417540073395
2,0.8210718631744385,0.5996569395065308,0.0776677206158638,0.0005,0.4215836226940155,0.5966477990150452,0.2405926138162613
3,0.8360496163368225,0.6572343111038208,0.07109940052032471,0.0005,0.46084168553352356,0.6425406336784363,0.2252642661333084
4,0.8461571931838989,0.684422492980957,0.06671774387359619,0.0005,0.4180166721343994,0.5888931751251221,0.24183544516563416
5,0.8538598418235779,0.7052024602890015,0.06333516538143158,0.0005,0.48778674006462097,0.7068085074424744,0.21373556554317474
6,0.8641523718833923,0.7578232884407043,0.05882028862833977,0.0005,0.5214518904685974,0.7519115805625916,0.20077934861183167
7,0.8630775809288025,0.7353147268295288,0.05937454104423523,0.0005,0.4955270290374756,0.7109770178794861,0.2113211452960968
8,0.8686168789863586,0.7617501020431519,0.056865375488996506,0.0005,0.49157458543777466,0.7176570296287537,0.21259278059005737
9,0.8757346272468567,0.7825183272361755,0.053726162761449814,0.0005,0.5166457891464233,0.7389339208602905,0.2023279368877411
10,0.8781809210777283,0.7926268577575684,0.05268590524792671,0.0005,0.5700130462646484,0.7775092124938965,0.18111391365528107
11,0.8806349039077759,0.8071243762969971,0.051595933735370636,0.0005,0.4696929156780243,0.7003218531608582,0.22255200147628784
12,0.885825514793396,0.8118712902069092,0.04936245456337929,0.0005,0.5176979303359985,0.7483423352241516,0.20244859158992767
13,0.8829591870307922,0.8127334117889404,0.05061878636479378,0.0005,0.6117428541183472,0.7930001616477966,0.16477647423744202
14,0.891001284122467,0.8295182585716248,0.04710286855697632,0.0005,0.611870527267456,0.7920814752578735,0.1646384298801422
15,0.8923175930976868,0.8324970006942749,0.04654362052679062,0.0005,0.5058706402778625,0.7293947339057922,0.20771637558937073
16,0.8914645910263062,0.8301206231117249,0.04689804092049599,0.0005,0.517848014831543,0.7496928572654724,0.20191822946071625
17,0.8972035050392151,0.8493574261665344,0.044404227286577225,0.0005,0.6916594505310059,0.8112707734107971,0.13315632939338684
18,0.8970595598220825,0.8484794497489929,0.04449322074651718,0.0005,0.5251679420471191,0.7403173446655273,0.20022787153720856
19,0.8987939357757568,0.8445680141448975,0.04371943324804306,0.0005,0.6423406600952148,0.7961026430130005,0.15329352021217346
20,0.9027184844017029,0.8599657416343689,0.04200462996959686,0.0005,0.5785958170890808,0.7722070813179016,0.17802362143993378
21,0.9016870260238647,0.8623772263526917,0.04243206977844238,0.0005,0.6151592135429382,0.7904512882232666,0.163918599486351
22,0.9057279825210571,0.8718688488006592,0.04068667069077492,0.0005,0.566941499710083,0.7674940824508667,0.1840651035308838
23,0.9109386205673218,0.8866861462593079,0.03840986266732216,5.0000002e-05,0.6423178911209106,0.8052821755409241,0.1525767743587494
24,0.9157924056053162,0.8950867056846619,0.036293964833021164,5.0000002e-05,0.6833602786064148,0.8169445991516113,0.13634179532527924
25,0.9174414277076721,0.8998034000396729,0.03558843955397606,5.0000002e-05,0.6791350245475769,0.8144829273223877,0.13809627294540405
26,0.918205201625824,0.9001273512840271,0.03525543957948685,5.0000002e-05,0.6795820593833923,0.813159167766571,0.1379072070121765
27,0.9199148416519165,0.906484842300415,0.03450159728527069,5.0000002e-05,0.7123714685440063,0.8220798373222351,0.12492596358060837
28,0.9209108352661133,0.9243515133857727,0.03408949077129364,5.0000002e-05,0.7633529901504517,0.8331910967826843,0.10477626323699951
29,0.9217305183410645,0.9256904721260071,0.03374603018164635,5.0000002e-05,0.785702109336853,0.8351473808288574,0.09625723958015442
30,0.9227846264839172,0.9284024834632874,0.033286210149526596,5.0000002e-05,0.8085072040557861,0.8396354913711548,0.08718758076429367
31,0.9234954118728638,0.9305039048194885,0.032982151955366135,5.0000002e-05,0.7899357676506042,0.8366828560829163,0.0943150594830513
32,0.9241464138031006,0.9309946298599243,0.032701753079891205,5.0000002e-05,0.7980585694313049,0.8376962542533875,0.09126225113868713
33,0.9245245456695557,0.930549144744873,0.03251839429140091,5.0000002e-05,0.7767009139060974,0.8341423273086548,0.09969992190599442
34,0.9253765940666199,0.9273161888122559,0.03216186538338661,5.0000002e-05,0.7592891454696655,0.8311526775360107,0.10643378645181656
35,0.9261471629142761,0.9262458682060242,0.031826090067625046,5.0000002e-05,0.7480206489562988,0.8290756940841675,0.11109623312950134
36,0.9267743825912476,0.9258983731269836,0.03154449164867401,5.0000003e-06,0.7473374605178833,0.8290610909461975,0.11137641221284866
37,0.9269633293151855,0.9260159134864807,0.031461868435144424,5.0000003e-06,0.7482092380523682,0.8289408087730408,0.11103947460651398
38,0.9270982146263123,0.9262858629226685,0.031410910189151764,5.0000003e-06,0.7498422861099243,0.8294446468353271,0.110427625477314
39,0.9272618293762207,0.9263244271278381,0.03134039044380188,5.0000003e-06,0.7494775652885437,0.8293521404266357,0.11053898930549622
40,0.9271725416183472,0.9262529015541077,0.03137209638953209,5.0000003e-06,0.7498939633369446,0.8293092846870422,0.11042513698339462
41,0.9274722933769226,0.9264235496520996,0.03124946728348732,5.0000006e-07,0.7489340901374817,0.8291815519332886,0.1108301654458046
42,0.9275421500205994,0.9268350005149841,0.031223369762301445,5.0000006e-07,0.7484528422355652,0.8289451003074646,0.11098795384168625
43,0.9274915456771851,0.9266116619110107,0.03124205395579338,5.0000006e-07,0.7512393593788147,0.8294880986213684,0.10987426340579987
44,0.9273096919059753,0.9266735911369324,0.031317200511693954,5.0000006e-07,0.7477632164955139,0.8289132714271545,0.111271433532238
45,0.9274280667304993,0.9267584085464478,0.03126336634159088,5.0000006e-07,0.7495067119598389,0.8292070031166077,0.11057614535093307
46,0.927389919757843,0.9268471002578735,0.031287115067243576,5.0000004e-08,0.7487022876739502,0.829005777835846,0.11091350764036179
47,0.9276905655860901,0.9264312386512756,0.03115830011665821,5.0000004e-08,0.7503648400306702,0.8292928338050842,0.11024709045886993
48,0.9270651936531067,0.9266831874847412,0.03140891343355179,5.0000004e-08,0.7482971549034119,0.8289284110069275,0.1110362634062767
49,0.9275506138801575,0.9264662861824036,0.03121616691350937,5.0000004e-08,0.7489711046218872,0.8290796279907227,0.11081797629594803
