epoch,dice_coef,iou_coef,loss,lr,val_dice_coef,val_iou_coef,val_loss
0,0.5369235277175903,0.23210196197032928,0.20213498175144196,0.0005,0.24223993718624115,0.3242330253124237,0.31974735856056213
1,0.7401236295700073,0.4521520435810089,0.11283795535564423,0.0005,0.36519041657447815,0.5401151180267334,0.2663864493370056
2,0.7707664966583252,0.5355620384216309,0.09950407594442368,0.0005,0.24924248456954956,0.47324126958847046,0.3240646719932556
3,0.7967235445976257,0.6004501581192017,0.08825597912073135,0.0005,0.409290075302124,0.6135933995246887,0.24745085835456848
4,0.8070393800735474,0.6276530027389526,0.08378808945417404,0.0005,0.21453145146369934,0.32579275965690613,0.33605775237083435
5,0.8248967528343201,0.6716316938400269,0.07598250359296799,0.0005,0.3422958552837372,0.506015419960022,0.27489957213401794
6,0.8357488512992859,0.7060540914535522,0.07123520225286484,0.0005,0.3538268208503723,0.44981664419174194,0.27003464102745056
7,0.844287633895874,0.7282233238220215,0.06753826886415482,0.0005,0.31673887372016907,0.5019493103027344,0.2885614335536957
8,0.8505917191505432,0.7298966646194458,0.06478331983089447,0.0005,0.38091322779655457,0.6008983254432678,0.261881947517395
9,0.8723031282424927,0.7963681817054749,0.05526095628738403,5.0000002e-05,0.5281763672828674,0.7399002909660339,0.19906045496463776
10,0.8819206357002258,0.8228372931480408,0.05112387239933014,5.0000002e-05,0.5097930431365967,0.7279923558235168,0.20610781013965607
11,0.8860134482383728,0.8249462246894836,0.04930885508656502,5.0000002e-05,0.5122502446174622,0.7306091785430908,0.20532499253749847
12,0.890049934387207,0.8305615186691284,0.0475936233997345,5.0000002e-05,0.5021215677261353,0.7227807641029358,0.20980675518512726
13,0.8919180631637573,0.8405645489692688,0.0467492938041687,5.0000002e-05,0.5593189001083374,0.7550202012062073,0.18695366382598877
14,0.8950878977775574,0.8512155413627625,0.045386720448732376,5.0000002e-05,0.5382295250892639,0.745060384273529,0.19528943300247192
15,0.896843671798706,0.8512803316116333,0.044614143669605255,5.0000002e-05,0.5654621124267578,0.7558740377426147,0.18488140404224396
16,0.899491012096405,0.8600661754608154,0.04348845034837723,5.0000002e-05,0.5423005819320679,0.74896240234375,0.19424884021282196
17,0.9006474018096924,0.8590220212936401,0.042977072298526764,5.0000002e-05,0.5446851849555969,0.7495406270027161,0.19317257404327393
18,0.9027435779571533,0.8653408288955688,0.04207030311226845,5.0000002e-05,0.5599422454833984,0.7541241645812988,0.18722528219223022
19,0.9039760828018188,0.8674941658973694,0.04152705520391464,5.0000002e-05,0.5797390937805176,0.7599819302558899,0.17954356968402863
20,0.9056925773620605,0.8709779977798462,0.04078606143593788,5.0000002e-05,0.5475907325744629,0.7473328113555908,0.19211384654045105
21,0.9071062803268433,0.873218297958374,0.04017173871397972,5.0000002e-05,0.5618839263916016,0.7551082968711853,0.1868254542350769
22,0.9083579182624817,0.8745932579040527,0.039626311510801315,5.0000002e-05,0.5711087584495544,0.7584632039070129,0.18324308097362518
