epoch,dice_coef,dice_coef_large_bowel,dice_coef_small_bowel,dice_coef_stomach,iou_coef,loss,lr,val_dice_coef,val_dice_coef_large_bowel,val_dice_coef_small_bowel,val_dice_coef_stomach,val_iou_coef,val_loss
0,0.5641601085662842,0.697143018245697,0.5951592922210693,0.38853561878204346,0.22978222370147705,0.19561025500297546,0.0005,0.34975096583366394,0.3312447965145111,0.20866793394088745,0.2198171466588974,0.3941846787929535,0.2708485722541809
1,0.7864980101585388,0.8402405381202698,0.7504309415817261,0.8429431319236755,0.4865824282169342,0.09268306940793991,0.0005,0.3791455030441284,0.3299624025821686,0.23127537965774536,0.25922462344169617,0.43940672278404236,0.2575456500053406
2,0.8156105279922485,0.8624289035797119,0.7879096865653992,0.8778398036956787,0.5977551341056824,0.08010119199752808,0.0005,0.4088679254055023,0.3448110818862915,0.2429482489824295,0.23645491898059845,0.6062176823616028,0.2459326833486557
3,0.8324931859970093,0.8750779628753662,0.8078293800354004,0.8852498531341553,0.6598278880119324,0.07268793880939484,0.0005,0.44623643159866333,0.33689844608306885,0.24204735457897186,0.27393868565559387,0.6700290441513062,0.23125264048576355
4,0.8447694182395935,0.886846125125885,0.8223900198936462,0.8878409266471863,0.6861057877540588,0.06738439202308655,0.0005,0.4317152202129364,0.3369280695915222,0.24604395031929016,0.26472562551498413,0.6150821447372437,0.23630103468894958
5,0.8560976386070251,0.8936740159988403,0.8387072682380676,0.900855302810669,0.7274899482727051,0.06243344023823738,0.0005,0.3916832208633423,0.3395167887210846,0.24532844126224518,0.27239879965782166,0.4569559395313263,0.2528517544269562
6,0.8603723049163818,0.8986738920211792,0.8461353182792664,0.9037400484085083,0.736361026763916,0.06057462841272354,0.0005,0.5001596212387085,0.32566800713539124,0.23073789477348328,0.2665063738822937,0.7273074388504028,0.21010306477546692
7,0.8666983246803284,0.9033674001693726,0.8543917536735535,0.903739869594574,0.7599575519561768,0.057822421193122864,0.0005,0.5273364782333374,0.3357340693473816,0.24676212668418884,0.2680265009403229,0.7484810948371887,0.19864234328269958
8,0.8678650856018066,0.9044279456138611,0.8550546169281006,0.9070824384689331,0.7580138444900513,0.057299163192510605,0.0005,0.4664294719696045,0.34192585945129395,0.2434576451778412,0.26708605885505676,0.693169116973877,0.2227618247270584
9,0.872551441192627,0.9076828360557556,0.8611284494400024,0.9153496026992798,0.7955381274223328,0.0553569458425045,0.0005,0.5352979302406311,0.33740273118019104,0.24166785180568695,0.2698937654495239,0.747081995010376,0.19592198729515076
10,0.8772450089454651,0.9127206802368164,0.8699688911437988,0.9113867282867432,0.7940226793289185,0.05321993678808212,0.0005,0.4671802520751953,0.3224526643753052,0.22282090783119202,0.27034831047058105,0.7077895998954773,0.223496675491333
11,0.8785477876663208,0.9123606085777283,0.8712972402572632,0.915030837059021,0.783505380153656,0.052609194070100784,0.0005,0.5169513821601868,0.3307444751262665,0.23666387796401978,0.2744264304637909,0.7399309277534485,0.2035791575908661
12,0.8834860920906067,0.9167693853378296,0.8768816590309143,0.9200912714004517,0.8037801384925842,0.05047626420855522,0.0005,0.5053669810295105,0.33318230509757996,0.22770819067955017,0.2666546106338501,0.7357972264289856,0.20826102793216705
13,0.886289656162262,0.9201593399047852,0.880448579788208,0.9180744886398315,0.8058720231056213,0.04926623776555061,0.0005,0.3892858028411865,0.3259057402610779,0.22793638706207275,0.2668175995349884,0.5711168646812439,0.2552259862422943
14,0.8890883922576904,0.9218456745147705,0.8828823566436768,0.9202732443809509,0.822096049785614,0.04803074896335602,0.0005,0.47129252552986145,0.33635544776916504,0.2410794347524643,0.2753502428531647,0.6949725151062012,0.220841646194458
15,0.8995229005813599,0.9307803511619568,0.8981547355651855,0.9255737066268921,0.8360486626625061,0.04344881325960159,5.0000002e-05,0.5612035393714905,0.34265026450157166,0.24633590877056122,0.278412401676178,0.7732957005500793,0.18479816615581512
16,0.9033246636390686,0.9345633387565613,0.903610110282898,0.9288292527198792,0.8555614352226257,0.041797343641519547,5.0000002e-05,0.5928869247436523,0.34243205189704895,0.24492628872394562,0.2779833674430847,0.7858688831329346,0.17244479060173035
17,0.905869722366333,0.9365039467811584,0.906751811504364,0.9287914037704468,0.8642934560775757,0.04069896787405014,5.0000002e-05,0.6178696751594543,0.3430955708026886,0.24543002247810364,0.2765086889266968,0.7937800288200378,0.16245335340499878
18,0.9069254994392395,0.9367417097091675,0.9086114168167114,0.9304944276809692,0.871753454208374,0.040230873972177505,5.0000002e-05,0.606865644454956,0.3415779769420624,0.24492880702018738,0.2786540985107422,0.7895752787590027,0.16701412200927734
19,0.908132016658783,0.9378247261047363,0.9124508500099182,0.9327693581581116,0.8805670142173767,0.0396910086274147,5.0000002e-05,0.6077864170074463,0.34308627247810364,0.24676364660263062,0.2751195430755615,0.7894095182418823,0.1665073186159134
20,0.9092157483100891,0.9375131130218506,0.9114659428596497,0.9312876462936401,0.8826279640197754,0.03920435160398483,5.0000002e-05,0.6272968649864197,0.34420835971832275,0.24692554771900177,0.27614375948905945,0.7962965369224548,0.1586853414773941
21,0.9108087420463562,0.9397469162940979,0.9125178456306458,0.9374833106994629,0.8874818682670593,0.03854049742221832,5.0000002e-05,0.6077707409858704,0.3397257626056671,0.24449282884597778,0.2769690454006195,0.7902145385742188,0.16668632626533508
22,0.9118145704269409,0.9419293999671936,0.9136286377906799,0.9401101469993591,0.8891053795814514,0.03809690847992897,5.0000002e-05,0.6353058218955994,0.3433327078819275,0.24553360044956207,0.27726906538009644,0.8003703951835632,0.15566378831863403
23,0.9130898118019104,0.9409903883934021,0.9141984581947327,0.9352053999900818,0.8918307423591614,0.037546467036008835,5.0000002e-05,0.6241230368614197,0.3416418135166168,0.24334321916103363,0.2747209072113037,0.7947231531143188,0.16034390032291412
24,0.9133099317550659,0.9420492649078369,0.9182896018028259,0.9374034404754639,0.8909561634063721,0.03744057938456535,5.0000002e-05,0.6384375691413879,0.33790165185928345,0.24088604748249054,0.27597177028656006,0.7979497313499451,0.1549328714609146
25,0.9151501059532166,0.9450326561927795,0.9188575148582458,0.9384500980377197,0.8900916576385498,0.036662790924310684,5.0000002e-05,0.6547614336013794,0.33787015080451965,0.24154675006866455,0.2757165729999542,0.8044533729553223,0.14858707785606384
26,0.9150817394256592,0.944257378578186,0.9194017052650452,0.9381458759307861,0.8920081853866577,0.03667373210191727,5.0000002e-05,0.6480650901794434,0.3382701277732849,0.2415086179971695,0.27474868297576904,0.8009233474731445,0.15114891529083252
27,0.9160981774330139,0.9452762007713318,0.9194797873497009,0.9272753000259399,0.8936557173728943,0.03623370826244354,5.0000002e-05,0.6649935245513916,0.34152141213417053,0.2428184300661087,0.27451208233833313,0.8055106401443481,0.1444229632616043
28,0.91683429479599,0.944216251373291,0.9202325940132141,0.9386279582977295,0.8959118127822876,0.035917289555072784,5.0000002e-05,0.6537573337554932,0.3393554389476776,0.24442158639431,0.2723347246646881,0.8011984825134277,0.14906468987464905
29,0.9174541234970093,0.9458209276199341,0.9196460843086243,0.9396072030067444,0.9040345549583435,0.035638391971588135,5.0000002e-05,0.754039466381073,0.3408144414424896,0.24582557380199432,0.27278831601142883,0.8235507607460022,0.10904169082641602
30,0.9184017181396484,0.9463680982589722,0.9191685914993286,0.9376644492149353,0.922105073928833,0.03524214029312134,5.0000002e-05,0.7539511919021606,0.3400336802005768,0.24182529747486115,0.27352702617645264,0.8229827284812927,0.10941673815250397
31,0.9193117022514343,0.9481390714645386,0.9222578406333923,0.941534161567688,0.9218395352363586,0.03485625237226486,5.0000002e-05,0.7576389312744141,0.34043818712234497,0.24420206248760223,0.27439990639686584,0.8233484625816345,0.10788696259260178
32,0.9196156859397888,0.9479161500930786,0.9239544868469238,0.941076397895813,0.9192637801170349,0.034722160547971725,5.0000002e-05,0.6948111653327942,0.3415064215660095,0.2441292554140091,0.27203720808029175,0.8114144206047058,0.13278064131736755
33,0.9200859069824219,0.947767436504364,0.9232138991355896,0.9479605555534363,0.9122062921524048,0.034500930458307266,5.0000002e-05,0.6941768527030945,0.33750951290130615,0.24323533475399017,0.2708875238895416,0.8121100068092346,0.13334493339061737
34,0.9206173419952393,0.9493016600608826,0.9255309700965881,0.9431970119476318,0.9120540022850037,0.03427748754620552,5.0000002e-05,0.6859290599822998,0.3386400640010834,0.24328099191188812,0.27237412333488464,0.8102426528930664,0.1365995705127716
35,0.9209885597229004,0.9494038224220276,0.9248382449150085,0.9420086145401001,0.917580783367157,0.03411635756492615,5.0000002e-05,0.746771514415741,0.3408338725566864,0.24361616373062134,0.2736126184463501,0.8218386173248291,0.11248757690191269
36,0.921772837638855,0.950245201587677,0.9282997846603394,0.9380111694335938,0.9236711263656616,0.033778514713048935,5.0000002e-05,0.7278008460998535,0.3390760123729706,0.24265067279338837,0.27241140604019165,0.8193243741989136,0.12014660239219666
37,0.9225121736526489,0.9505556225776672,0.9266515374183655,0.9386662244796753,0.9219967126846313,0.03344130143523216,5.0000003e-06,0.7291523814201355,0.3392316401004791,0.24381746351718903,0.2724637985229492,0.8193809986114502,0.11961902678012848
38,0.9226655960083008,0.9500725269317627,0.9275174736976624,0.9393519163131714,0.9213262796401978,0.03336859121918678,5.0000003e-06,0.7231772541999817,0.33909347653388977,0.24392850697040558,0.27231574058532715,0.8184146285057068,0.12198341637849808
39,0.9231472015380859,0.951099157333374,0.9289448857307434,0.9419183135032654,0.9211606979370117,0.03317521512508392,5.0000003e-06,0.7190837264060974,0.3385375142097473,0.24315637350082397,0.2720818519592285,0.8175095319747925,0.12366974353790283
40,0.9229633212089539,0.9516022801399231,0.9299195408821106,0.9428308606147766,0.9206252694129944,0.033252619206905365,5.0000003e-06,0.7143948078155518,0.3384016454219818,0.2427096664905548,0.27243950963020325,0.8162309527397156,0.12552213668823242
41,0.923157274723053,0.9504702687263489,0.926113486289978,0.9353002309799194,0.9207649827003479,0.03316635638475418,5.0000003e-06,0.7267981767654419,0.3388826251029968,0.24312783777713776,0.2717894911766052,0.8186776638031006,0.1205863431096077
