epoch,dice_coef,dice_coef_large_bowel,dice_coef_small_bowel,dice_coef_stomach,iou_coef,loss,lr,val_dice_coef,val_dice_coef_large_bowel,val_dice_coef_small_bowel,val_dice_coef_stomach,val_iou_coef,val_loss
0,0.6173626184463501,0.7185282111167908,0.6064696311950684,0.694423496723175,0.2671384811401367,0.17565034329891205,0.0005,0.34866228699684143,0.33467721939086914,0.21416853368282318,0.23295414447784424,0.3664715886116028,0.2707885801792145
1,0.783670961856842,0.8327007293701172,0.7398035526275635,0.850900411605835,0.4644584059715271,0.09447607398033142,0.0005,0.41437724232673645,0.35463380813598633,0.22629284858703613,0.2489667683839798,0.5960279703140259,0.24367967247962952
2,0.8131940364837646,0.856346070766449,0.7803782820701599,0.8769429326057434,0.5758693814277649,0.08147870749235153,0.0005,0.37890735268592834,0.3392655551433563,0.22772729396820068,0.22006015479564667,0.5642943382263184,0.25914567708969116
3,0.8308095335960388,0.8717443943023682,0.8073273301124573,0.8905129432678223,0.6527489423751831,0.07371984422206879,0.0005,0.44329097867012024,0.35947731137275696,0.24333292245864868,0.26801756024360657,0.6492676734924316,0.23141984641551971
4,0.8401089310646057,0.8796537518501282,0.8135403990745544,0.8903308510780334,0.6954983472824097,0.06961838901042938,0.0005,0.43997055292129517,0.34622931480407715,0.22843244671821594,0.2595929205417633,0.661411702632904,0.23403842747211456
5,0.8516245484352112,0.8906070590019226,0.8323217034339905,0.8981273770332336,0.7197129130363464,0.06463412195444107,0.0005,0.4955977499485016,0.36961713433265686,0.25303202867507935,0.2702792286872864,0.7078413367271423,0.21033090353012085
6,0.860929012298584,0.8970687389373779,0.845767617225647,0.9075924158096313,0.7492243051528931,0.060535453259944916,0.0005,0.4242722690105438,0.3635895550251007,0.24831470847129822,0.2670200765132904,0.5793183445930481,0.23887333273887634
7,0.8623495697975159,0.8979436755180359,0.8475037217140198,0.9078169465065002,0.7485579252243042,0.05992070958018303,0.0005,0.541458785533905,0.35493791103363037,0.23528353869915009,0.27116626501083374,0.7593443393707275,0.1936362385749817
8,0.8702695369720459,0.9050976037979126,0.8571416139602661,0.9090595245361328,0.7681765556335449,0.056451812386512756,0.0005,0.5949180126190186,0.3630545139312744,0.24398227035999298,0.2722337543964386,0.781923234462738,0.1714821755886078
9,0.8720953464508057,0.906781017780304,0.8598946332931519,0.9074130654335022,0.7741274833679199,0.05564706400036812,0.0005,0.4594576060771942,0.36028358340263367,0.24025917053222656,0.26291826367378235,0.673388659954071,0.22535105049610138
