,loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
4,0.06314484775066376,0.8556841611862183,0.46320030093193054,0.3083004951477051,0.27900415658950806,0.19152458012104034,0.0005
5,0.06195444613695145,0.8583384156227112,0.5003215670585632,0.2382306009531021,0.4245689809322357,0.5462809801101685,0.0005
6,0.05813726782798767,0.8669769763946533,0.5552623867988586,0.2347729653120041,0.43439656496047974,0.5731042623519897,0.0005
7,0.05553460121154785,0.8727771639823914,0.603506326675415,0.2237185686826706,0.46191564202308655,0.6445696949958801,0.0005
8,0.05387181043624878,0.8766688108444214,0.6190489530563354,0.20397409796714783,0.510523796081543,0.7114949822425842,0.0005
9,0.051136668771505356,0.8828940987586975,0.6503105759620667,0.23168441653251648,0.4432061016559601,0.6042709350585938,0.0005
10,0.050642915070056915,0.8839544653892517,0.6744722127914429,0.22121058404445648,0.46772193908691406,0.6563947200775146,0.0005
11,0.04808815196156502,0.8897912502288818,0.7132943272590637,0.21438628435134888,0.48468729853630066,0.6571969389915466,0.0005
12,0.04689885675907135,0.892431378364563,0.711927056312561,0.24401408433914185,0.4114457964897156,0.46148791909217834,0.0005
13,0.04780036583542824,0.8904498815536499,0.7004024386405945,0.21448031067848206,0.4850814938545227,0.6700016856193542,0.0005
14,0.042351070791482925,0.9026790261268616,0.7766633629798889,0.1692403107881546,0.5960671901702881,0.7608617544174194,5.0000002e-05
15,0.040102068334817886,0.9078222513198853,0.7918859720230103,0.17495213449001312,0.5816415548324585,0.7533013224601746,5.0000002e-05
16,0.03867729380726814,0.9110666513442993,0.8095521330833435,0.16682559251785278,0.6023872494697571,0.7683377861976624,5.0000002e-05
17,0.03806678205728531,0.9124552607536316,0.8278656601905823,0.1643209457397461,0.6082186698913574,0.768646240234375,5.0000002e-05
18,0.03726525977253914,0.9142743945121765,0.8355290293693542,0.17422990500926971,0.5835903882980347,0.7622839212417603,5.0000002e-05
19,0.03691593185067177,0.915094256401062,0.8331174850463867,0.1791926920413971,0.5714938044548035,0.7514022588729858,5.0000002e-05
20,0.03601057827472687,0.9171468615531921,0.845632791519165,0.1550801694393158,0.6319699287414551,0.7847415804862976,5.0000002e-05
21,0.035903144627809525,0.9173973798751831,0.8425739407539368,0.16180869936943054,0.6154237389564514,0.7748519778251648,5.0000002e-05
22,0.03539278358221054,0.9185834527015686,0.8493680357933044,0.15907669067382812,0.6223710179328918,0.781400203704834,5.0000002e-05
23,0.034976452589035034,0.9195264577865601,0.8556370735168457,0.14667358994483948,0.653599202632904,0.7905944585800171,5.0000002e-05
24,0.034514591097831726,0.9205768704414368,0.8635371327400208,0.1538592427968979,0.6357738971710205,0.7844821810722351,5.0000002e-05
25,0.03414975106716156,0.9214115142822266,0.8645939826965332,0.1508944034576416,0.6432502269744873,0.7845014333724976,5.0000002e-05
26,0.03373143449425697,0.9223667979240417,0.8690715432167053,0.1393066793680191,0.6723604798316956,0.7979521155357361,5.0000002e-05
27,0.033406469970941544,0.9231098294258118,0.8742067217826843,0.1555778831243515,0.6317962408065796,0.7869570255279541,5.0000002e-05
28,0.03308241814374924,0.9238606691360474,0.8721179366111755,0.1457340568304062,0.656488299369812,0.7897570729255676,5.0000002e-05
29,0.03277105465531349,0.9245808124542236,0.8772132992744446,0.1395064741373062,0.6724240183830261,0.8031520247459412,5.0000002e-05
30,0.0323491171002388,0.9255303740501404,0.8838897347450256,0.15388359129428864,0.6361401081085205,0.7881177067756653,5.0000002e-05
31,0.03204268962144852,0.9262422323226929,0.8819379210472107,0.1349693089723587,0.6837586760520935,0.803628146648407,5.0000002e-05
32,0.031866077333688736,0.9266504049301147,0.8827256560325623,0.1408846527338028,0.6694398522377014,0.7981988787651062,5.0000002e-05
33,0.03149431198835373,0.9275016188621521,0.8893032073974609,0.1382349133491516,0.6758456230163574,0.8009170889854431,5.0000002e-05
34,0.031157540157437325,0.9282696843147278,0.8919137120246887,0.13219282031059265,0.6910809874534607,0.8048007488250732,5.0000002e-05
35,0.03095065802335739,0.9287487864494324,0.8933156132698059,0.13154655694961548,0.6930567622184753,0.8094997406005859,5.0000002e-05
36,0.030664965510368347,0.9294002652168274,0.8933358192443848,0.13860490918159485,0.6751626133918762,0.8005006909370422,5.0000002e-05
37,0.030415911227464676,0.9299677610397339,0.8929778337478638,0.1266552209854126,0.7054861783981323,0.8103812336921692,5.0000002e-05
38,0.03010588139295578,0.9306793808937073,0.8988317251205444,0.12216990441083908,0.7167510390281677,0.8138759732246399,5.0000002e-05
39,0.029878659173846245,0.9312134385108948,0.8970065712928772,0.13510942459106445,0.6844268441200256,0.8086486458778381,5.0000002e-05
40,0.029568791389465332,0.9319220185279846,0.9022865295410156,0.1413666307926178,0.6689199805259705,0.8025916218757629,5.0000002e-05
41,0.029309267178177834,0.9325114488601685,0.9004362225532532,0.13801820576190948,0.6774797439575195,0.8059003949165344,5.0000002e-05
42,0.029083533212542534,0.9330329298973083,0.8992807865142822,0.12431733310222626,0.7115870118141174,0.812133252620697,5.0000002e-05
43,0.028854887932538986,0.9335654377937317,0.8978452086448669,0.13480716943740845,0.6853641867637634,0.8046451210975647,5.0000002e-05
44,0.028430158272385597,0.9345175623893738,0.8977015018463135,0.1357642561197281,0.6831490993499756,0.8053240776062012,5.0000003e-06
45,0.02827085554599762,0.9348958134651184,0.9008449912071228,0.1334073692560196,0.6892011165618896,0.807976484298706,5.0000003e-06
46,0.028196342289447784,0.9350675344467163,0.9029992818832397,0.13400866091251373,0.687738299369812,0.8076821565628052,5.0000003e-06
47,0.028204211965203285,0.9350460171699524,0.9019877314567566,0.1327170729637146,0.6908721923828125,0.8083531856536865,5.0000003e-06
48,0.028132718056440353,0.9352146983146667,0.9046052694320679,0.13390770554542542,0.6879680752754211,0.8079318404197693,5.0000003e-06
49,0.028034040704369545,0.9354346394538879,0.9033142328262329,0.13542482256889343,0.684187114238739,0.8068597316741943,5.0000006e-07
