,loss,dice_coef,iou_coef,val_loss,val_dice_coef,val_iou_coef,lr
4,0.06791716814041138,0.843616247177124,0.6842924952507019,0.2499774843454361,0.3976214826107025,0.4424751400947571,0.0005
5,0.0640946552157402,0.8522148728370667,0.7289496064186096,0.2439699023962021,0.41814181208610535,0.6423909664154053,0.0005
6,0.06121457368135452,0.858830988407135,0.7416068911552429,0.25057661533355713,0.3972729742527008,0.5028867721557617,0.0005
7,0.05781485512852669,0.8666743636131287,0.7639685273170471,0.1808684766292572,0.5720921754837036,0.7654889822006226,0.0005
8,0.05624169483780861,0.8703405261039734,0.7725903391838074,0.2209414690732956,0.47634413838386536,0.6881117224693298,0.0005
9,0.055227793753147125,0.8725485801696777,0.7806932926177979,0.19612641632556915,0.5361927151679993,0.7458200454711914,0.0005
10,0.055186036974191666,0.8725482225418091,0.7864699363708496,0.19175605475902557,0.545549750328064,0.7500140070915222,0.0005
11,0.052447251975536346,0.8788629174232483,0.8093249797821045,0.19066892564296722,0.5489637851715088,0.7504764795303345,0.0005
12,0.05084777995944023,0.8825703263282776,0.8122839331626892,0.20828884840011597,0.5032098889350891,0.723128080368042,0.0005
13,0.04487387090921402,0.8962070345878601,0.8470832705497742,0.17584845423698425,0.584652841091156,0.7728573083877563,5.0000002e-05
14,0.04321196675300598,0.8999985456466675,0.863231897354126,0.16831056773662567,0.6034621000289917,0.7811260223388672,5.0000002e-05
15,0.042031146585941315,0.902718186378479,0.8679343461990356,0.15708722174167633,0.6319217085838318,0.7927566766738892,5.0000002e-05
16,0.0410357341170311,0.9050204157829285,0.8752927780151367,0.15255023539066315,0.6435127258300781,0.796724796295166,5.0000002e-05
17,0.04047032818198204,0.9063465595245361,0.8794256448745728,0.163141131401062,0.6166077256202698,0.7842988967895508,5.0000002e-05
18,0.039995092898607254,0.9074190258979797,0.8816397190093994,0.1577010154724121,0.6305965781211853,0.7914111018180847,5.0000002e-05
19,0.03935553878545761,0.9088883996009827,0.8814420104026794,0.15495596826076508,0.6376618146896362,0.7945705652236938,5.0000002e-05
20,0.03894203156232834,0.9098365902900696,0.8880376815795898,0.14760397374629974,0.6569876074790955,0.7990781664848328,5.0000002e-05
21,0.03861730918288231,0.9105453491210938,0.8905836343765259,0.14316149055957794,0.6677736639976501,0.8013294339179993,5.0000002e-05
22,0.03815392032265663,0.9116665720939636,0.8957889676094055,0.1181025579571724,0.7323737144470215,0.8206081390380859,5.0000002e-05
23,0.03743401914834976,0.9133680462837219,0.9093685150146484,0.13540253043174744,0.6887287497520447,0.8092617988586426,5.0000002e-05
24,0.03750258684158325,0.9132466912269592,0.9158161282539368,0.12790697813034058,0.7074236273765564,0.8150578737258911,5.0000002e-05
25,0.0370616689324379,0.914170503616333,0.9102970361709595,0.1329774409532547,0.6943713426589966,0.8088578581809998,5.0000002e-05
26,0.0365431047976017,0.9153391718864441,0.9079766869544983,0.1380530595779419,0.6819700598716736,0.805871307849884,5.0000002e-05
27,0.03620757907629013,0.9161363244056702,0.9054719805717468,0.14153769612312317,0.6732092499732971,0.8024417161941528,5.0000002e-05
28,0.035911496728658676,0.9167444109916687,0.9046182632446289,0.14151345193386078,0.6732254028320312,0.8025867938995361,5.0000003e-06
29,0.035886142402887344,0.9168132543563843,0.9055151343345642,0.14004550874233246,0.6768820881843567,0.8033261895179749,5.0000003e-06
30,0.0354895256459713,0.9177808165550232,0.9058021903038025,0.13931091129779816,0.6787761449813843,0.8032218813896179,5.0000003e-06
31,0.035599235445261,0.9175226092338562,0.9098924994468689,0.1333552896976471,0.6937826871871948,0.8077765703201294,5.0000003e-06
32,0.03540053591132164,0.9179899096488953,0.9100717306137085,0.1353648155927658,0.6887395977973938,0.8066698312759399,5.0000003e-06
33,0.03536041080951691,0.9180680513381958,0.909188985824585,0.13476186990737915,0.6902223825454712,0.8069641590118408,5.0000006e-07
34,0.03550203889608383,0.9177234172821045,0.908739447593689,0.13510674238204956,0.6894387006759644,0.8065147995948792,5.0000006e-07
35,0.03522859886288643,0.9183815717697144,0.9089688658714294,0.13570235669612885,0.687820553779602,0.8062188625335693,5.0000006e-07
36,0.035432957112789154,0.9178874492645264,0.9088817834854126,0.13580621778964996,0.6876703500747681,0.8059239983558655,5.0000006e-07
37,0.03536451607942581,0.918045163154602,0.9092100858688354,0.1355833113193512,0.6881929636001587,0.806185781955719,5.0000006e-07
38,0.035270918160676956,0.9182843565940857,0.9089887142181396,0.13534016907215118,0.6888280510902405,0.8062832355499268,5.0000004e-08
39,0.03541050851345062,0.9179415106773376,0.9087024331092834,0.1355251520872116,0.6883191466331482,0.8063428997993469,5.0000004e-08
40,0.03539157658815384,0.9179940223693848,0.908622145652771,0.13521039485931396,0.6890907883644104,0.8063086867332458,5.0000004e-08
41,0.035510607063770294,0.9176798462867737,0.9090150594711304,0.13612598180770874,0.6868224143981934,0.8058441877365112,5.0000004e-08
42,0.035381365567445755,0.9180083870887756,0.9087744951248169,0.13591109216213226,0.6874556541442871,0.8060214519500732,5.0000004e-08
43,0.0352286696434021,0.9183765649795532,0.9090896248817444,0.1359574943780899,0.6873022317886353,0.8061420917510986,5.0000004e-09
44,0.035236507654190063,0.9183719754219055,0.908821702003479,0.13534267246723175,0.6887637972831726,0.8062280416488647,5.0000004e-09
45,0.03537323698401451,0.9180440902709961,0.9087921380996704,0.1358824074268341,0.6875484585762024,0.8061244487762451,5.0000004e-09
46,0.03550054132938385,0.9177154302597046,0.9088905453681946,0.1357632875442505,0.6877712607383728,0.8061860203742981,5.0000004e-09
47,0.03523794561624527,0.9183632731437683,0.9088609218597412,0.13386301696300507,0.6925171613693237,0.8072218894958496,5.0000004e-09
48,0.03530826419591904,0.9181913137435913,0.9087509512901306,0.1355416625738144,0.6883194446563721,0.8062166571617126,5.0000004e-10
49,0.03533835709095001,0.9181161522865295,0.9089722633361816,0.13581877946853638,0.6876570582389832,0.8060015439987183,5.0000004e-10
