epoch,dice_coef,iou_coef,loss,lr,val_dice_coef,val_iou_coef,val_loss
0,0.5674312710762024,0.2372829020023346,0.19309298694133759,0.0005,0.3329782783985138,0.37699273228645325,0.2786714434623718
1,0.749763548374176,0.44574636220932007,0.10877636820077896,0.0005,0.32493793964385986,0.36937829852104187,0.2825292944908142
2,0.7793616652488708,0.5497011542320251,0.09579727798700333,0.0005,0.37202394008636475,0.5597357153892517,0.2630111277103424
3,0.7981385588645935,0.6153807640075684,0.08765675872564316,0.0005,0.3883800208568573,0.5334354639053345,0.2543359100818634
4,0.8112712502479553,0.6480725407600403,0.0819186419248581,0.0005,0.4752352833747864,0.700954020023346,0.22067394852638245
5,0.8214924931526184,0.6717522740364075,0.07743430882692337,0.0005,0.4239136576652527,0.6434444189071655,0.23998592793941498
6,0.8304882645606995,0.6976426839828491,0.07353077828884125,0.0005,0.4564768373966217,0.6866087913513184,0.22743089497089386
7,0.837876558303833,0.7060494422912598,0.07033465802669525,0.0005,0.4416195750236511,0.6699727177619934,0.23607707023620605
8,0.842858076095581,0.713582456111908,0.06816442310810089,0.0005,0.4332619905471802,0.6664360165596008,0.23858876526355743
9,0.8503568172454834,0.7438114881515503,0.06486895680427551,0.0005,0.42405277490615845,0.6470390558242798,0.2406676560640335
10,0.8729767203330994,0.7934956550598145,0.05498625710606575,5.0000002e-05,0.5391848683357239,0.750537633895874,0.19398216903209686
11,0.8813632130622864,0.8165860772132874,0.05136336386203766,5.0000002e-05,0.5130836963653564,0.7345519661903381,0.20454902946949005
12,0.8847771286964417,0.8322659730911255,0.04988726228475571,5.0000002e-05,0.5778773427009583,0.7726837992668152,0.17888183891773224
13,0.8881163001060486,0.8370800614356995,0.048419076949357986,5.0000002e-05,0.5513479709625244,0.7594944834709167,0.1894802451133728
14,0.8908740878105164,0.8411263227462769,0.04721950739622116,5.0000002e-05,0.5535967946052551,0.7596314549446106,0.1886880248785019
15,0.8928423523902893,0.8466637134552002,0.046355489641427994,5.0000002e-05,0.5710611939430237,0.7686048746109009,0.18173663318157196
16,0.8950756788253784,0.8487317562103271,0.045406293123960495,5.0000002e-05,0.5766589045524597,0.7737419009208679,0.17982345819473267
17,0.8969240188598633,0.8561820387840271,0.04459293186664581,5.0000002e-05,0.5493677258491516,0.7609574794769287,0.19062529504299164
18,0.8988104462623596,0.8589515089988708,0.04376529902219772,5.0000003e-06,0.5679335594177246,0.7686778903007507,0.18322183191776276
19,0.8999896049499512,0.8604272603988647,0.04326473921537399,5.0000003e-06,0.5716968774795532,0.7704386115074158,0.181776225566864
20,0.900232195854187,0.861852765083313,0.04315591976046562,5.0000003e-06,0.5747990608215332,0.7716605067253113,0.18057453632354736
21,0.9003430008888245,0.8625795841217041,0.043099187314510345,5.0000003e-06,0.5722993016242981,0.7710074186325073,0.18160878121852875
22,0.9006462097167969,0.8666456937789917,0.042967382818460464,5.0000003e-06,0.5830479860305786,0.7745575308799744,0.17733103036880493
23,0.9010969996452332,0.8716157078742981,0.04279063269495964,5.0000003e-06,0.6012988686561584,0.7818933129310608,0.1701115220785141
24,0.9012300372123718,0.871375322341919,0.042721111327409744,5.0000003e-06,0.593279242515564,0.7794323563575745,0.17335806787014008
25,0.9015994071960449,0.8707777261734009,0.04256847873330116,5.0000003e-06,0.5896388292312622,0.7772920727729797,0.17485098540782928
26,0.9017477631568909,0.8700743317604065,0.042496465146541595,5.0000003e-06,0.5895281434059143,0.7776002883911133,0.17490707337856293
27,0.901796281337738,0.8698460459709167,0.04247497394680977,5.0000003e-06,0.5828078985214233,0.7754285335540771,0.1775549352169037
28,0.9016959071159363,0.8761110901832581,0.042521893978118896,5.0000003e-06,0.5997452139854431,0.7811588644981384,0.17081865668296814
29,0.9015892148017883,0.8750614523887634,0.042550574988126755,5.0000006e-07,0.600479006767273,0.7814252376556396,0.17054221034049988
30,0.9016979336738586,0.8758412599563599,0.04250004515051842,5.0000006e-07,0.6019417643547058,0.782412588596344,0.16994664072990417
31,0.9019309282302856,0.8753806352615356,0.042409706860780716,5.0000006e-07,0.6003547310829163,0.7815860509872437,0.17060087621212006
32,0.9028555154800415,0.8753098845481873,0.04203598573803902,5.0000006e-07,0.6008801460266113,0.7817235589027405,0.17037102580070496
33,0.9020718932151794,0.8752080202102661,0.042347703129053116,5.0000006e-07,0.5996025204658508,0.781427800655365,0.17089778184890747
34,0.9023940563201904,0.8753176331520081,0.04222001135349274,5.0000006e-07,0.6008744239807129,0.7817915678024292,0.1703619807958603
35,0.902990996837616,0.8751863837242126,0.04197549819946289,5.0000006e-07,0.6007099151611328,0.7816638946533203,0.17045292258262634
36,0.9029902219772339,0.8745558261871338,0.04197867959737778,5.0000004e-08,0.5994419455528259,0.7812411189079285,0.17096325755119324
37,0.9026305675506592,0.8751632571220398,0.04212106391787529,5.0000004e-08,0.5997911691665649,0.7812228798866272,0.17078368365764618
38,0.901726245880127,0.8747511506080627,0.042481351643800735,5.0000004e-08,0.5987902879714966,0.7810612320899963,0.1712355613708496
39,0.9022314548492432,0.8749076128005981,0.04228104278445244,5.0000004e-08,0.5967505574226379,0.7804977297782898,0.1720324009656906
40,0.9021865725517273,0.8749968409538269,0.04229830950498581,5.0000004e-08,0.5990976095199585,0.7811875343322754,0.17110654711723328
41,0.9020732641220093,0.8749493956565857,0.0423407144844532,5.0000004e-09,0.5940725207328796,0.7795088887214661,0.17308948934078217
42,0.9025980234146118,0.8748021721839905,0.042136646807193756,5.0000004e-09,0.5996211767196655,0.7812056541442871,0.17090177536010742
43,0.9029231667518616,0.8751768469810486,0.042001914232969284,5.0000004e-09,0.596929132938385,0.7802420258522034,0.17198790609836578
44,0.9028534889221191,0.8751904964447021,0.04203205928206444,5.0000004e-09,0.5971823334693909,0.78042072057724,0.17187494039535522
45,0.9020195007324219,0.8747745156288147,0.042365025728940964,5.0000004e-09,0.5966532826423645,0.7802714109420776,0.17208687961101532
46,0.9025037288665771,0.8751515746116638,0.04216912016272545,5.0000004e-10,0.599926769733429,0.7813152074813843,0.1707681268453598
47,0.9029006361961365,0.8749666810035706,0.042013924568891525,5.0000004e-10,0.5961533188819885,0.7802100777626038,0.17227095365524292
48,0.9031731486320496,0.8749741911888123,0.041898757219314575,5.0000004e-10,0.597882866859436,0.7806513905525208,0.17160941660404205
49,0.9027056097984314,0.8750335574150085,0.042092300951480865,5.0000004e-10,0.597341775894165,0.7805888056755066,0.17182117700576782
